CustomerID,Age,Gender,AnnualIncome,SpendingScore,TimeOnWebsite,PreviousPurchases,ProductCategory,DiscountUsed,Purchased
1681,30,Female,46382,73,15,9,Electronics,No,1
1682,46,Male,96675,78,38,18,Beauty,Yes,1
1683,29,Female,141019,9,14,19,Sports,Yes,1
1684,56,Male,117596,48,14,8,Clothing,No,0
1685,19,Male,42419,67,57,16,Clothing,Yes,1
1686,49,Female,113321,93,59,8,Electronics,No,1
1687,30,Female,101238,83,49,8,Beauty,Yes,1
1688,63,Male,145032,36,8,4,Clothing,Yes,0
1689,44,Male,114753,96,8,6,Sports,Yes,1
1690,58,Female,59291,71,19,10,Sports,No,1
1691,34,Male,32397,92,32,7,Clothing,Yes,1
1692,57,Female,126415,44,31,13,Beauty,Yes,1
1693,48,Female,77888,82,29,1,Electronics,No,1
1694,51,Male,55169,60,41,9,Beauty,Yes,1
1695,41,Female,82182,63,11,15,Groceries,No,1
1696,62,Male,112476,5,45,15,Clothing,Yes,1
1697,52,Male,62249,87,13,18,Groceries,No,1
1698,23,Female,48341,86,27,10,Clothing,Yes,1
1699,36,Male,95603,90,56,5,Electronics,No,1
1700,47,Female,66144,76,19,5,Beauty,Yes,1
1701,24,Female,81772,40,26,6,Beauty,Yes,1
1702,27,Female,99360,19,53,15,Clothing,No,1
1703,58,Male,33444,47,51,12,Sports,Yes,1
1704,49,Female,65647,65,37,2,Groceries,Yes,1
1705,51,Male,143662,67,48,8,Beauty,No,1
1706,45,Female,134416,91,9,2,Beauty,No,0
1707,32,Female,118843,18,28,5,Clothing,Yes,1
1708,47,Female,30974,50,32,16,Sports,No,1
1709,54,Male,132150,30,52,2,Groceries,Yes,1
1710,46,Male,58383,66,54,1,Sports,No,1
1711,39,Female,145548,5,3,11,Sports,No,0
1712,21,Female,114826,93,51,5,Clothing,No,1
1713,37,Male,101552,97,32,9,Sports,No,1
1714,49,Male,117648,42,5,10,Groceries,Yes,1
1715,53,Male,114049,84,8,15,Electronics,No,1
1716,21,Female,22956,94,14,15,Electronics,Yes,1
1717,44,Male,28077,5,56,17,Groceries,Yes,1
1718,34,Female,56490,50,3,8,Clothing,Yes,1
1719,29,Male,130363,85,24,18,Beauty,Yes,1
1720,39,Female,144713,58,13,1,Clothing,Yes,1
1721,34,Female,123391,79,43,0,Groceries,No,1
1722,27,Female,128642,84,29,15,Sports,No,1
1723,18,Male,75612,8,8,17,Electronics,Yes,1
1724,39,Male,120474,31,51,2,Sports,Yes,1
1725,43,Male,56159,12,42,0,Clothing,No,0
1726,35,Female,59710,21,31,5,Groceries,Yes,1
1727,31,Female,103536,94,26,18,Electronics,No,1
1728,64,Male,33806,62,18,18,Groceries,Yes,1
1729,46,Female,133096,91,58,10,Electronics,No,1
1730,29,Female,98345,90,18,7,Electronics,No,1
1731,53,Female,100391,33,57,4,Electronics,Yes,1
1732,52,Male,127412,26,7,19,Clothing,No,0
1733,29,Female,114924,90,48,8,Groceries,Yes,1
1734,24,Male,26458,100,38,14,Beauty,No,1
1735,46,Male,55524,40,48,13,Beauty,No,1
1736,28,Male,26853,65,16,3,Beauty,Yes,1
1737,50,Male,60477,59,55,7,Groceries,No,1
1738,23,Male,52222,15,56,19,Sports,No,1
1739,64,Female,38320,1,33,16,Groceries,Yes,1
1740,32,Male,114154,11,56,1,Electronics,No,0
1741,49,Male,72243,55,51,19,Sports,Yes,1
1742,28,Male,65615,2,3,15,Electronics,Yes,1
1743,40,Female,37352,65,38,9,Electronics,No,1
1744,43,Female,92833,95,4,1,Groceries,Yes,1
1745,51,Female,113476,44,36,10,Beauty,No,1
1746,63,Female,134560,16,4,9,Sports,No,0
1747,51,Male,23203,22,42,18,Clothing,Yes,1
1748,46,Male,59267,18,9,13,Beauty,No,0
1749,21,Female,57941,47,40,10,Clothing,No,1
1750,34,Female,102809,81,51,8,Groceries,No,1
1751,52,Female,45368,30,17,6,Sports,Yes,1
1752,30,Female,97186,10,17,14,Groceries,Yes,1
1753,58,Male,50984,99,33,19,Clothing,No,1
1754,56,Female,61941,58,20,16,Electronics,Yes,1
1755,32,Female,92918,62,14,2,Groceries,No,0
1756,46,Female,72683,85,22,14,Sports,No,1
1757,46,Female,146409,80,52,13,Groceries,Yes,1
1758,28,Female,20801,6,27,7,Beauty,Yes,1
1759,49,Female,126538,67,43,3,Groceries,Yes,1
1760,19,Female,132201,41,3,9,Clothing,No,0
1761,64,Male,67965,43,24,1,Groceries,Yes,0
1762,31,Male,105269,85,30,13,Sports,No,1
1763,37,Male,142693,77,8,7,Groceries,No,1
1764,39,Male,29969,18,22,9,Groceries,No,0
1765,28,Male,55969,58,25,17,Sports,Yes,1
1766,44,Male,102269,60,10,14,Groceries,Yes,1
1767,20,Female,52449,88,49,4,Sports,Yes,1
1768,34,Female,111679,27,29,12,Clothing,No,1
1769,61,Male,45705,68,40,17,Sports,No,1
1770,45,Female,80303,22,54,1,Clothing,Yes,1
1771,46,Male,48363,24,1,12,Clothing,Yes,1
1772,38,Female,50720,40,52,13,Sports,Yes,1
1773,64,Female,29972,74,21,9,Groceries,Yes,1
1774,33,Female,53351,66,39,3,Beauty,Yes,1
1775,54,Female,131023,40,24,14,Sports,Yes,1
1776,37,Female,56145,6,9,7,Groceries,Yes,1
1777,23,Female,107948,18,44,14,Clothing,Yes,1
1778,36,Male,109614,81,54,13,Electronics,Yes,1
1779,22,Male,108116,87,26,8,Beauty,No,1
1780,20,Female,76235,30,9,19,Groceries,Yes,1
1781,18,Male,34855,21,20,2,Beauty,Yes,0
1782,55,Female,56169,62,56,14,Electronics,No,1
1783,32,Male,66404,10,35,16,Electronics,No,1
1784,51,Female,39569,13,36,15,Electronics,No,1
1785,52,Male,145074,76,42,3,Sports,No,1
1786,42,Female,149006,9,36,10,Beauty,No,1
1787,41,Male,74437,68,54,7,Sports,No,1
1788,29,Female,68506,39,9,2,Electronics,No,0
1789,35,Male,45738,24,22,18,Groceries,Yes,1
1790,32,Female,26772,34,1,13,Electronics,Yes,1
1791,61,Female,110410,61,5,8,Sports,Yes,1
1792,33,Female,39731,41,9,2,Electronics,No,0
1793,44,Male,30131,5,37,3,Electronics,Yes,1
1794,25,Male,86324,79,38,3,Sports,No,1
1795,63,Male,74097,50,19,10,Sports,Yes,1
1796,42,Female,101720,4,8,18,Groceries,No,0
1797,34,Male,116433,51,42,15,Sports,Yes,1
1798,46,Female,22889,52,43,16,Groceries,Yes,1
1799,25,Male,29569,39,32,9,Clothing,Yes,1
1800,32,Male,107193,8,13,16,Clothing,Yes,1
1801,44,Male,95677,45,20,15,Sports,Yes,1
1802,63,Male,105192,88,36,19,Electronics,Yes,1
1803,24,Female,143757,28,43,5,Beauty,Yes,1
1804,20,Male,107154,27,44,6,Electronics,No,1
1805,46,Male,97470,65,37,13,Sports,No,1
1806,61,Female,128073,34,30,10,Groceries,Yes,1
1807,41,Female,108822,81,10,11,Electronics,Yes,1
1808,20,Male,146019,62,31,13,Clothing,Yes,1
1809,37,Male,27612,62,25,4,Sports,Yes,1
1810,63,Female,71644,38,29,4,Electronics,No,0
1811,32,Female,52069,26,24,19,Electronics,No,0
1812,42,Female,101741,24,39,14,Groceries,Yes,1
1813,47,Male,47331,39,21,0,Groceries,Yes,0
1814,31,Male,75897,21,41,8,Groceries,Yes,1
1815,24,Male,33934,94,9,2,Beauty,Yes,1
1816,34,Female,30095,47,42,3,Sports,No,0
1817,61,Female,111494,48,42,15,Sports,No,1
1818,37,Female,122544,13,2,6,Clothing,No,0
1819,53,Male,38706,3,4,13,Clothing,No,0
1820,26,Female,63516,32,8,15,Sports,Yes,1
1821,55,Male,123602,35,32,17,Electronics,No,1
1822,39,Female,117008,19,14,15,Sports,Yes,1
1823,19,Male,54629,14,49,15,Beauty,No,1
1824,41,Male,66910,48,13,1,Clothing,No,0
1825,25,Female,108540,86,21,9,Clothing,Yes,1
1826,28,Male,144746,81,24,6,Clothing,No,1
1827,30,Female,40431,68,50,14,Sports,Yes,1
1828,34,Male,76733,45,18,8,Clothing,Yes,1
1829,25,Female,60088,19,45,6,Clothing,Yes,1
1830,38,Female,64135,64,40,15,Sports,Yes,1
1831,35,Male,135786,66,26,2,Electronics,Yes,1
1832,47,Female,58015,79,32,16,Clothing,No,1
1833,35,Male,120038,66,44,7,Clothing,No,1
1834,63,Female,51385,75,57,1,Clothing,Yes,1
1835,64,Female,90199,45,55,19,Beauty,Yes,1
1836,48,Female,58677,87,56,2,Sports,Yes,1
1837,55,Female,138104,74,53,7,Clothing,Yes,1
1838,49,Male,32818,67,33,1,Beauty,No,1
1839,28,Female,108222,69,52,18,Electronics,Yes,1
1840,62,Female,83001,3,31,16,Electronics,No,1
1841,42,Male,43977,38,18,4,Beauty,No,0
1842,50,Male,69832,77,35,19,Electronics,Yes,1
1843,55,Male,60931,42,12,16,Groceries,No,0
1844,58,Male,103990,83,51,9,Electronics,Yes,1
1845,25,Male,98894,40,25,8,Groceries,Yes,1
1846,28,Male,92204,50,45,5,Beauty,No,0
1847,39,Female,65784,35,31,10,Groceries,Yes,1
1848,41,Male,126305,24,10,1,Electronics,Yes,0
1849,58,Female,29921,88,47,11,Clothing,No,1
1850,34,Male,54959,17,52,11,Groceries,No,1
1851,29,Female,52328,40,34,15,Electronics,No,1
1852,63,Female,28859,74,51,11,Clothing,Yes,1
1853,49,Female,144492,66,3,17,Beauty,No,1
1854,32,Male,109506,44,46,12,Beauty,No,1
1855,33,Male,94408,23,39,14,Sports,No,1
1856,39,Male,143852,6,8,15,Beauty,No,0
1857,45,Male,104766,66,32,3,Sports,Yes,1
1858,37,Female,46708,21,43,11,Beauty,No,1
1859,50,Male,38847,35,29,16,Beauty,No,1
1860,27,Female,75989,29,22,0,Beauty,Yes,0
1861,57,Female,112641,7,20,17,Sports,No,0
1862,49,Male,145383,93,6,15,Sports,No,1
1863,50,Male,24922,53,43,0,Groceries,Yes,1
1864,19,Male,89928,37,49,9,Electronics,Yes,1
1865,50,Female,72335,23,29,18,Electronics,Yes,1
1866,50,Male,146913,97,42,15,Electronics,Yes,1
1867,58,Female,33541,8,56,13,Beauty,Yes,1
1868,30,Male,39551,76,17,1,Electronics,No,0
1869,47,Female,39381,48,31,5,Sports,No,0
1870,50,Male,133319,10,53,4,Groceries,No,0
1871,30,Male,75673,79,34,11,Clothing,No,1
1872,43,Female,121531,24,38,3,Groceries,Yes,1
1873,39,Male,42948,90,57,3,Electronics,Yes,1
1874,56,Male,112264,47,37,4,Electronics,Yes,1
1875,19,Male,79072,53,4,6,Sports,No,1
1876,55,Male,87560,39,2,5,Groceries,Yes,0
1877,56,Male,102249,67,12,12,Sports,Yes,1
1878,43,Male,22486,66,35,3,Sports,No,1
1879,63,Male,86691,6,6,12,Clothing,Yes,1
1880,32,Female,30082,21,56,3,Sports,Yes,1
1881,51,Female,122781,73,46,9,Sports,No,1
1882,59,Male,104105,74,8,19,Clothing,No,1
1883,61,Male,27086,36,21,0,Beauty,Yes,0
1884,57,Male,147818,3,53,7,Beauty,No,1
1885,28,Female,87853,88,58,6,Clothing,Yes,1
1886,20,Female,121925,86,46,4,Sports,No,1
1887,23,Male,90027,78,35,2,Electronics,No,1
1888,26,Female,35916,42,48,14,Groceries,No,1
1889,23,Male,35248,45,15,16,Electronics,No,0
1890,26,Male,88047,44,7,12,Electronics,Yes,1
1891,56,Male,44226,91,15,14,Sports,Yes,1
1892,48,Male,45025,33,45,18,Groceries,Yes,1
1893,49,Female,127850,60,6,19,Groceries,No,1
1894,58,Female,68380,86,47,13,Beauty,Yes,1
1895,29,Male,27848,93,17,12,Clothing,No,1
1896,25,Female,34274,83,4,11,Sports,Yes,1
1897,25,Female,140092,83,22,8,Groceries,No,1
1898,45,Male,74545,70,32,2,Sports,No,1
1899,37,Female,149043,83,59,10,Beauty,No,1
1900,64,Male,116494,77,22,9,Electronics,Yes,1
1901,24,Male,135981,26,27,0,Groceries,Yes,1
1902,28,Male,55233,86,46,16,Beauty,Yes,1
1903,37,Male,36304,21,15,12,Sports,Yes,1
1904,33,Female,133973,100,44,13,Beauty,No,1
1905,21,Male,31294,2,51,0,Beauty,No,0
1906,23,Female,46425,47,22,1,Beauty,No,0
1907,39,Male,88711,30,28,1,Beauty,No,0
1908,43,Male,126153,27,42,6,Beauty,Yes,1
1909,20,Female,130777,71,38,8,Beauty,Yes,1
1910,58,Male,113311,20,57,3,Clothing,No,0
1911,59,Female,29425,50,9,1,Sports,Yes,0
1912,31,Female,111549,95,34,18,Electronics,No,1
1913,28,Male,113464,23,36,4,Sports,No,0
1914,35,Male,64990,13,9,8,Groceries,No,0
1915,29,Male,126748,81,15,12,Groceries,Yes,1
1916,40,Male,93746,4,45,11,Sports,No,1
1917,29,Male,88295,14,20,18,Beauty,Yes,1
1918,30,Male,36091,20,8,8,Clothing,No,0
1919,42,Female,139943,13,58,9,Electronics,Yes,1
1920,62,Female,143102,3,28,18,Beauty,Yes,1
1921,36,Male,20002,90,51,9,Sports,No,1
1922,63,Female,142818,90,19,11,Sports,No,1
1923,53,Female,70411,82,57,13,Clothing,Yes,1
1924,62,Male,60958,96,16,7,Clothing,Yes,1
1925,25,Male,147829,78,11,15,Sports,Yes,1
1926,46,Female,115696,47,42,16,Beauty,No,1
1927,49,Male,40707,3,8,19,Beauty,No,0
1928,61,Female,35248,1,33,3,Beauty,Yes,1
1929,35,Male,91309,90,10,5,Electronics,Yes,1
1930,23,Female,98322,24,18,11,Electronics,Yes,1
1931,35,Female,71720,35,35,17,Beauty,No,1
1932,36,Female,35037,14,43,6,Sports,No,1
1933,39,Female,87421,67,50,4,Clothing,Yes,1
1934,54,Male,125364,13,3,9,Groceries,Yes,1
1935,49,Male,101867,47,40,5,Clothing,No,0
1936,58,Female,60612,50,27,13,Clothing,No,1
1937,20,Female,108031,78,59,5,Groceries,Yes,1
1938,45,Male,33450,85,28,13,Beauty,Yes,1
1939,27,Male,29491,26,46,11,Clothing,Yes,1
1940,52,Female,137026,3,6,11,Groceries,No,0
1941,46,Female,94804,51,47,7,Sports,Yes,1
1942,32,Female,138446,40,14,9,Sports,Yes,1
1943,50,Female,113293,68,7,15,Sports,Yes,1
1944,24,Female,139498,36,10,19,Beauty,No,0
1945,29,Male,127443,51,15,7,Clothing,No,1
1946,47,Female,26791,1,31,8,Clothing,No,1
1947,38,Male,125475,33,29,12,Electronics,Yes,1
1948,48,Male,48314,7,42,19,Sports,No,1
1949,41,Male,71883,52,54,16,Beauty,No,1
1950,37,Female,114119,11,17,18,Groceries,No,0
1951,54,Male,135557,27,59,16,Beauty,No,1
1952,21,Male,107086,14,51,6,Clothing,No,1
1953,45,Male,85629,86,29,0,Sports,Yes,1
1954,61,Male,121291,80,49,19,Electronics,Yes,1
1955,37,Female,131151,46,44,13,Beauty,Yes,1
1956,41,Female,29967,76,15,16,Electronics,Yes,1
1957,49,Male,101754,10,26,12,Clothing,Yes,1
1958,58,Male,63220,24,12,1,Groceries,No,0
1959,53,Female,94163,61,25,13,Beauty,No,1
1960,51,Female,24947,18,41,0,Clothing,Yes,1
1961,53,Female,59419,86,5,4,Sports,No,0
1962,19,Male,76131,9,4,6,Beauty,Yes,1
1963,32,Female,108714,17,44,18,Electronics,Yes,1
1964,51,Male,48876,58,48,13,Beauty,No,1
1965,53,Male,108444,13,41,13,Clothing,Yes,1
1966,23,Female,121448,50,57,14,Clothing,No,1
1967,56,Male,39971,6,31,4,Electronics,Yes,1
1968,59,Female,82539,85,3,4,Clothing,No,0
1969,29,Male,118120,51,53,1,Beauty,No,1
1970,20,Female,69228,36,3,17,Electronics,No,0
1971,62,Male,143695,71,26,8,Clothing,No,1
1972,35,Male,94495,100,50,9,Clothing,No,1
1973,57,Female,141241,25,17,17,Beauty,No,0
1974,38,Female,48261,11,10,3,Clothing,Yes,0
1975,32,Female,126601,44,2,7,Beauty,Yes,1
1976,50,Female,81260,14,24,17,Sports,No,0
1977,52,Male,124998,29,11,19,Beauty,No,0
1978,43,Female,101371,74,24,16,Groceries,Yes,1
1979,25,Female,104793,50,35,15,Clothing,Yes,1
1980,53,Male,23346,5,23,17,Sports,Yes,1
1981,47,Female,116343,72,32,6,Electronics,Yes,1
1982,40,Female,115954,69,23,0,Groceries,Yes,1
1983,59,Male,76176,88,34,0,Electronics,No,1
1984,61,Female,72300,57,41,17,Groceries,Yes,1
1985,31,Female,31340,26,19,3,Sports,Yes,0
1986,31,Female,144345,6,2,19,Sports,Yes,1
1987,19,Female,145467,16,51,19,Sports,No,1
1988,54,Female,53012,60,2,3,Groceries,Yes,1
1989,22,Female,55393,100,15,5,Beauty,Yes,1
1990,55,Male,122153,12,56,2,Electronics,No,0
1991,62,Female,95133,75,21,5,Beauty,No,0
1992,58,Male,45557,3,35,12,Beauty,Yes,1
1993,64,Male,84204,63,5,6,Clothing,No,1
1994,31,Male,93273,64,43,3,Electronics,Yes,1
1995,56,Male,132328,62,27,0,Groceries,Yes,1
1996,42,Female,130304,6,24,5,Clothing,No,0
1997,37,Female,126637,19,7,4,Clothing,Yes,0
1998,19,Female,37276,18,6,12,Sports,No,0
1999,56,Male,74639,80,46,18,Groceries,No,1
2000,23,Female,141939,87,33,3,Beauty,No,1
2001,34,Female,27310,43,58,5,Beauty,No,0
2002,42,Female,55167,73,49,12,Beauty,Yes,1
2003,45,Male,122944,3,17,4,Sports,Yes,0
2004,19,Male,104880,72,46,12,Beauty,Yes,1
2005,52,Female,30391,38,42,9,Electronics,No,1
2006,54,Male,142013,68,30,2,Beauty,Yes,1
2007,22,Male,70621,76,8,12,Beauty,No,1
2008,18,Female,30892,44,40,11,Electronics,Yes,1
2009,57,Male,96733,95,46,3,Sports,No,1
2010,29,Male,98586,89,7,9,Clothing,Yes,1
2011,53,Female,56142,80,6,2,Groceries,Yes,1
2012,62,Male,65679,63,4,16,Sports,No,1
2013,40,Male,61615,42,1,8,Beauty,Yes,1
2014,64,Male,67553,64,15,0,Clothing,No,0
2015,48,Male,129264,54,31,17,Groceries,No,1
2016,28,Male,99071,78,25,8,Groceries,Yes,1
2017,27,Male,61002,77,47,19,Groceries,Yes,1
2018,20,Male,128807,71,33,8,Electronics,Yes,1
2019,31,Male,142611,76,52,1,Electronics,No,1
2020,33,Female,90658,37,35,18,Clothing,No,1
2021,27,Female,29852,4,55,15,Beauty,No,1
2022,46,Female,25387,2,5,2,Clothing,No,0
2023,27,Female,147571,99,5,15,Beauty,No,1
2024,29,Male,117295,44,36,12,Sports,No,1
2025,47,Female,125935,67,17,2,Groceries,No,0
2026,58,Female,59994,68,53,9,Groceries,No,1
2027,18,Male,123412,76,52,17,Electronics,No,1
2028,22,Male,136912,83,14,5,Sports,Yes,1
2029,37,Male,120414,74,58,5,Sports,No,1
2030,25,Male,53725,62,29,17,Beauty,No,1
2031,60,Male,92682,1,8,5,Sports,Yes,0
2032,29,Female,20560,17,34,5,Electronics,Yes,1
2033,18,Male,144210,16,40,12,Beauty,No,1
2034,37,Female,76565,9,1,13,Clothing,Yes,1
2035,45,Female,21312,53,29,6,Beauty,Yes,1
2036,60,Male,38205,73,36,12,Clothing,No,1
2037,54,Female,145882,59,51,14,Beauty,No,1
2038,64,Female,31595,9,37,11,Groceries,Yes,1
2039,54,Male,107566,12,29,0,Clothing,No,0
2040,29,Female,41329,41,5,2,Electronics,Yes,0
2041,54,Female,123678,15,53,17,Clothing,No,1
2042,61,Female,88187,66,32,7,Clothing,No,1
2043,45,Male,148509,75,52,1,Beauty,Yes,1
2044,64,Male,95542,11,24,3,Groceries,Yes,0
2045,32,Male,128237,8,19,17,Beauty,Yes,1
2046,23,Female,139389,55,12,12,Beauty,Yes,1
2047,61,Male,146688,96,52,14,Groceries,Yes,1
2048,37,Female,134476,6,1,1,Beauty,No,0
2049,31,Male,55645,53,7,9,Groceries,No,1
2050,19,Female,107502,20,17,1,Electronics,Yes,0
2051,26,Male,113382,39,34,11,Groceries,Yes,1
2052,54,Male,107310,99,43,4,Sports,Yes,1
2053,37,Female,89619,72,7,11,Groceries,No,1
2054,43,Male,53513,34,17,0,Groceries,No,0
2055,46,Female,28749,57,59,1,Sports,Yes,1
2056,18,Male,50783,19,3,15,Groceries,No,0
2057,52,Male,80645,71,29,1,Clothing,No,1
2058,23,Female,102861,31,22,15,Beauty,Yes,1
2059,54,Female,73175,82,38,19,Beauty,Yes,1
2060,22,Female,104216,40,54,15,Electronics,No,1
2061,50,Male,82709,14,43,5,Electronics,No,0
2062,31,Female,37323,100,29,12,Sports,No,1
2063,29,Male,70762,81,50,11,Clothing,No,1
2064,59,Female,108220,37,50,9,Electronics,No,1
2065,37,Female,84222,44,54,4,Beauty,Yes,1
2066,41,Female,54493,9,42,7,Electronics,No,1
2067,60,Female,78328,58,5,5,Electronics,Yes,1
2068,51,Female,144467,20,30,4,Groceries,Yes,1
2069,42,Female,32213,92,23,19,Electronics,No,1
2070,46,Male,117367,50,55,5,Sports,Yes,1
2071,56,Female,127832,20,21,16,Beauty,No,0
2072,48,Male,66930,36,56,5,Sports,Yes,1
2073,64,Female,47713,27,26,16,Sports,No,1
2074,60,Female,127157,72,54,4,Clothing,Yes,1
2075,40,Female,92723,32,47,16,Groceries,No,1
2076,61,Male,118336,1,21,16,Sports,No,0
2077,55,Male,52583,17,20,12,Clothing,Yes,1
2078,37,Female,148792,9,23,6,Beauty,Yes,1
2079,40,Male,133197,84,4,5,Beauty,Yes,1
2080,62,Female,99944,45,21,13,Clothing,No,0
2081,33,Female,42369,96,21,15,Sports,Yes,1
2082,59,Male,67928,66,1,2,Sports,Yes,1
2083,25,Male,88950,32,15,8,Groceries,No,0
2084,38,Male,135844,45,17,14,Groceries,No,0
2085,18,Male,39510,9,51,17,Beauty,Yes,1
2086,25,Female,142940,30,14,9,Groceries,Yes,1
2087,46,Male,32120,84,59,9,Clothing,No,1
2088,49,Male,119847,38,19,2,Beauty,No,0
2089,55,Female,118575,60,50,0,Sports,No,1
2090,22,Male,149269,1,34,2,Beauty,Yes,1
2091,64,Male,25295,5,6,4,Electronics,Yes,0
2092,39,Male,40460,63,45,6,Beauty,No,1
2093,64,Male,34963,99,49,2,Groceries,No,1
2094,51,Female,97116,36,6,3,Clothing,No,0
2095,18,Female,107822,65,53,16,Sports,Yes,1
2096,43,Male,47328,78,54,2,Sports,Yes,1
2097,60,Male,104629,73,5,3,Groceries,Yes,1
2098,27,Female,144034,94,7,1,Groceries,Yes,1
2099,47,Male,41605,24,33,13,Groceries,No,1
2100,35,Male,130901,4,13,4,Electronics,No,0
2101,34,Male,64813,78,51,1,Clothing,Yes,1
2102,43,Male,66371,89,54,14,Electronics,No,1
2103,25,Male,128241,68,1,10,Groceries,No,1
2104,64,Male,67598,25,13,9,Clothing,Yes,1
2105,57,Male,80776,74,43,19,Groceries,No,1
2106,29,Male,143217,99,27,0,Clothing,Yes,1
2107,44,Male,92258,7,7,18,Sports,Yes,1
2108,25,Female,60969,13,52,13,Electronics,Yes,1
2109,42,Female,56912,68,3,13,Groceries,No,1
2110,63,Female,58374,43,58,0,Groceries,Yes,1
2111,21,Male,92302,57,25,8,Beauty,No,1
2112,50,Male,82784,36,33,16,Sports,No,1
2113,18,Female,69882,14,40,13,Groceries,Yes,1
2114,36,Male,35928,82,17,12,Electronics,Yes,1
2115,48,Female,41274,72,45,12,Sports,Yes,1
2116,33,Male,149994,96,14,5,Groceries,Yes,1
2117,31,Female,54416,27,37,6,Electronics,Yes,1
2118,22,Female,106148,37,58,1,Beauty,No,0
2119,58,Female,80998,87,56,7,Beauty,No,1
2120,43,Male,120434,71,54,5,Electronics,No,1
2121,45,Female,132696,76,23,2,Sports,Yes,1
2122,19,Male,49047,25,59,17,Electronics,Yes,1
2123,23,Male,63356,67,24,17,Electronics,No,1
2124,26,Male,57134,90,29,5,Beauty,Yes,1
2125,50,Male,87042,4,38,10,Beauty,No,1
2126,58,Male,71310,100,59,2,Beauty,No,1
2127,42,Male,137604,79,54,15,Groceries,No,1
2128,30,Male,100758,96,27,4,Groceries,Yes,1
2129,26,Female,32363,93,38,1,Clothing,Yes,1
2130,30,Female,105149,74,53,14,Groceries,No,1
2131,48,Female,64563,85,40,15,Sports,Yes,1
2132,58,Male,50628,16,45,6,Sports,Yes,1
2133,28,Male,128162,19,50,15,Beauty,Yes,1
2134,21,Male,130920,29,23,3,Electronics,No,0
2135,51,Male,140953,51,31,15,Beauty,No,1
2136,55,Female,89672,18,36,16,Electronics,No,1
2137,63,Male,66246,58,17,1,Beauty,No,0
2138,21,Female,31161,44,37,15,Beauty,No,1
2139,55,Male,120993,16,3,3,Sports,Yes,0
2140,36,Female,109110,65,36,6,Electronics,No,1
2141,23,Male,112438,2,55,17,Clothing,Yes,1
2142,51,Female,22810,56,5,5,Clothing,No,0
2143,35,Male,79860,79,46,17,Beauty,Yes,1
2144,30,Female,97199,28,15,6,Beauty,Yes,1
2145,58,Male,91688,65,52,1,Sports,No,1
2146,40,Female,85548,5,49,18,Electronics,Yes,1
2147,36,Female,82363,22,6,8,Beauty,Yes,1
2148,62,Male,31162,100,59,3,Clothing,Yes,1
2149,28,Female,107858,13,10,13,Electronics,Yes,1
2150,18,Male,93535,65,54,4,Beauty,Yes,1
2151,41,Male,27219,16,32,6,Electronics,Yes,1
2152,24,Male,90864,86,23,7,Sports,No,1
2153,42,Female,23621,64,48,14,Clothing,Yes,1
2154,38,Female,138371,32,17,18,Electronics,No,0
2155,32,Male,109792,80,46,10,Clothing,Yes,1
2156,18,Male,64433,51,20,19,Beauty,Yes,1
2157,29,Female,139998,79,44,3,Groceries,Yes,1
2158,24,Female,96850,58,41,17,Electronics,Yes,1
2159,32,Female,146344,46,15,13,Clothing,Yes,1
2160,38,Male,86188,52,44,5,Electronics,Yes,1
2161,36,Male,74951,63,46,15,Beauty,Yes,1
2162,46,Male,101718,76,58,17,Beauty,Yes,1
2163,42,Male,127116,60,22,0,Clothing,No,0
2164,50,Male,56558,65,50,7,Sports,No,1
2165,49,Female,148938,81,52,0,Electronics,No,1
2166,52,Male,35659,55,6,0,Electronics,No,0
2167,61,Female,54413,57,4,18,Beauty,Yes,1
2168,55,Female,30435,92,58,9,Electronics,Yes,1
2169,43,Male,139200,71,23,17,Clothing,Yes,1
2170,28,Female,73911,73,44,11,Groceries,No,1
2171,52,Male,48067,86,45,16,Beauty,No,1
2172,25,Female,107794,26,19,0,Groceries,No,0
2173,63,Male,113823,12,54,7,Electronics,Yes,1
2174,31,Male,89224,71,45,9,Sports,Yes,1
2175,27,Female,93225,46,31,9,Clothing,No,1
2176,19,Male,21379,47,44,17,Electronics,Yes,1
2177,63,Female,122547,79,52,8,Clothing,Yes,1
2178,26,Male,128541,38,3,1,Electronics,Yes,0
2179,20,Male,47624,21,28,2,Electronics,No,0
2180,38,Male,111500,14,3,1,Electronics,Yes,0
2181,43,Female,108427,2,14,5,Beauty,No,0
2182,25,Female,134634,72,18,11,Groceries,No,1
2183,19,Male,142507,70,27,18,Sports,Yes,1
2184,23,Female,148701,33,51,14,Groceries,Yes,1
2185,45,Male,77745,6,10,18,Groceries,Yes,1
2186,46,Female,71805,90,49,11,Clothing,No,1
2187,43,Female,123915,37,15,17,Beauty,No,0
2188,42,Male,140815,14,19,15,Beauty,Yes,1
2189,29,Male,32516,37,9,1,Electronics,Yes,0
2190,22,Male,99422,8,4,10,Groceries,No,0
2191,51,Male,105843,77,15,11,Sports,No,1
2192,54,Male,149560,13,51,4,Clothing,No,0
2193,32,Female,44843,40,48,5,Beauty,No,0
2194,61,Female,132020,92,8,10,Electronics,No,1
2195,53,Male,25912,58,49,9,Sports,Yes,1
2196,32,Male,41514,18,53,3,Groceries,No,0
2197,60,Male,107359,57,1,8,Sports,No,1
2198,40,Female,77032,83,7,11,Beauty,Yes,1
2199,23,Male,48797,38,53,9,Clothing,No,1
